=== A1_数量表 ===
Full SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
NE3C2E48K.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NE3C3A37C.16+NE3C9A37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NE3C3A37C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NE3C3A37C.20+NE3C9A37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NE3C3A37C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NE3C3A37K.16+NE3C9A37K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NE3C3A37K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NE3C3A37K.20+NE3C9A37K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NE3C3A37K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NE3C3B37C.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NE3C3B37C.16+NE3C9B37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,7.0,0.0,0.0,0.0,0,0,7.0
NE3C3B37C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,96.0,1.0,0.0,0.0,0,0,95.0
NE3C3B37C.20+NE3C9B37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NE3C3B37C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,6.0,0.0,0.0,0.0,0,0,6.0
NE3C3B37K.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NE3C3B37K.16+NE3C9B37K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,10.0,0.0,1.0,0.0,0,0,9.7
NE3C3B37K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,36.0,1.0,0.0,0.0,0,0,35.0
NE3C3B37K.20+NE3C9B37K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,6.0,0.0,0.0,0.0,0,0,6.0
NE3C3B37K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,14.0,0.0,0.0,0.0,0,0,14.0
NE3C3B48C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NE3C3B48C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,9.0,0.0,0.0,0.0,0,0,9.0
NE3C3B48K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NE3C3B48K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NE3C9A37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,9.0,0.0,0.0,0.0,0,0,9.0
NE3C9B37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,11.0,0.0,2.0,0.0,0,0,10.4
NE3C9B37K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,28.0,1.0,4.0,0.0,0,0,25.8
NE3C9E48C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,1.0,0.0,0,0,4.7
NE3C9E48K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,16.0,0.0,0.0,0.0,0,0,16.0
NU1C1A36C.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NU1C1A36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,12.0,0.0,0.0,0.0,0,0,12.0
NU1C1A36C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,4.0,0.0,0.0,0.0,0,0,4.0
NU1C1A36K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,22.0,0.0,1.0,0.0,0,0,21.7
NU1C1A36K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NU1C1B36C.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,7.0,0.0,0.0,0.0,0,0,7.0
NU1C1B36C.16+NU1C9B36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,13.0,1.0,0.0,0.0,0,0,12.0
NU1C1B36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,96.0,2.0,0.0,0.0,0,0,94.0
NU1C1B36C.20+NU1C9B36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NU1C1B36C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NU1C1B36K.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NU1C1B36K.16+NU1C9B36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,42.0,2.0,0.0,0.0,0,0,40.0
NU1C1B36K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,26.0,1.0,0.0,0.0,0,0,25.0
NU1C1B36K.20+NU1C9B36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,4.0,0.0,0.0,0.0,0,0,4.0
NU1C1B36K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,8.0,0.0,0.0,0.0,0,0,8.0
NU1C1E46C.16+NU1C9E46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1C1E46C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,7.0,0.0,0.0,0.0,0,0,7.0
NU1C1E46C.20+NU1C9E46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NU1C1E46C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,4.0,0.0,0.0,0.0,0,0,4.0
NU1C1E46C.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,4.0,0.0,0.0,0.0,0,0,4.0
NU1C1E46K.16+NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,14.0,0.0,1.0,0.0,0,0,13.7
NU1C1E46K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,10.0,0.0,0.0,0.0,0,0,10.0
NU1C1E46K.20+NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,12.0,1.0,1.0,0.0,0,0,10.7
NU1C1E46K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,27.0,0.0,0.0,0.0,0,0,27.0
NU1C1E46K.28+NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NU1C1E46K.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,6.0,0.0,0.0,0.0,0,0,6.0
NU1C1H36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,48.0,1.0,0.0,0.0,0,0,47.0
NU1C1H36C.23+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1C1H36C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,6.0,0.0,0.0,0.0,0,0,6.0
NU1C1H36K.16+NU1C9H36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NU1C1H36K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NU1C1H36K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1C1H46C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,17.0,0.0,0.0,0.0,0,0,17.0
NU1C1H46C.23+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1C1H46C.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NU1C1H46K.16+NU1C9H46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NU1C1H46K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,7.0,0.0,0.0,0.0,0,0,7.0
NU1C1J36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,25.0,2.0,0.0,0.0,0,0,23.0
NU1C8E51C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,1.0,0.0,0.0,0,0,4.0
NU1C8E51C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,3.0,0.0,0.0,0.0,0,0,3.0
NU1C8E51C.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NU1C8E51K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,28.0,0.0,0.0,0.0,0,0,28.0
NU1C8E51K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,43.0,0.0,0.0,0.0,0,0,43.0
NU1C8E51K.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,43.0,0.0,1.0,0.0,0,0,42.7
NU1C9B36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,82.0,5.0,2.0,0.0,0,0,76.4
NU1C9B36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,25.0,1.0,0.0,0.0,0,0,24.0
NU1C9E46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,101.0,3.0,0.0,1.0,0,0,97.5
NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,33.0,1.0,0.0,0.0,0,0,32.0
NU1C9H36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,7.0,0.0,0.0,0.0,0,0,7.0
NU1C9H36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1C9H46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,4.0,0.0,0.0,0.0,0,0,4.0
NU1C9H46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1P1A22Z.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1P1A22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NU1P1A22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NU1P1B22Z.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NU1P1B22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,28.0,0.0,0.0,0.0,0,0,28.0
NU1P1B22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
NU1P1E22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,12.0,0.0,0.0,0.0,0,0,12.0
NU1P1E22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,15.0,0.0,0.0,0.0,0,0,15.0
NU1P1E22Z.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,11.0,0.0,0.0,0.0,0,0,11.0
NU1P1H22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,33.0,1.0,0.0,0.0,0,0,32.0
NU1P1H22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1P1H22Z.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,1.0,0.0,0.0,0.0,0,0,1.0
NU1P1J22K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,8.0,0.0,0.0,0.0,0,0,8.0
NU1P1K22K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
NU1P1K22K.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,5.0,0.0,0.0,0.0,0,0,5.0
S2B15E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,9.0,1.0,0.0,0.0,0,0,8.0
S2D15E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,11.0,0.0,0.0,0.0,0,0,11.0
S2D15E45K.20+NU1C8E51K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,2.0,0.0,0.0,0.0,0,0,2.0
S2E15E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,21.0,1.0,1.0,0.0,0,0,19.7


=== A2_数量占比表 ===
Full SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
5102SH571T12.2+BE2B4E40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5102SH571T12.4+BE2B4E40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5102SH571T15.2+BE2B4E45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5102SH571T15.4+BE2B4E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%
5102SH571T20.2+BE2B4E50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5102SH571T25.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5110/5112-5450B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5110/5112-5450B32.4+BU1B4D28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112H666E32.2+BU1B4D28K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,50.00%,0.00%,0.00%,0.00%,0.00%,50.00%
5112H666E32.2+BU1B4E28K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112H666E32.4+BU1B4D28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112H666E32.4+BU1B4E28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,11.11%,0.00%,0.00%,0.00%,96.67%
5112SH666T12.2+BE2B4E40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T12.2+BE2B4E55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T12.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T12.4+BE2B4E40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,11.11%,11.11%,0.00%,0.00%,0.00%,85.56%
5112SH666T12.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T12.4+BU1B4D40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,16.67%,0.00%,0.00%,0.00%,0.00%,83.33%
5112SH666T15.2+BE2B4E45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,12.50%,0.00%,0.00%,0.00%,96.25%
5112SH666T15.2+BE2B4E60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T15.2+BU1B4D45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T15.4+BE2B4E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T15.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T15.4+BU1B4D45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T20.2+BE2B4E50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T20.2+BE2B4E60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T20.2+BE2B4E65K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T20.2+BU1B4D50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T20.4+BE2B4E50K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,11.11%,0.00%,0.00%,0.00%,0.00%,88.89%
5112SH666T20.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T20.4+BU1B4D50K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T25.2+BE2B4E55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T25.2+BU1B4D55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T25.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T25.4+BU1B4D55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T30.2+BE2B4E60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,33.33%,0.00%,0.00%,0.00%,0.00%,66.67%
5112SH666T30.2+BE2B4E75K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T30.2+BU1B4D60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T30.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5112SH666T30.4+BE2B4E75K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,25.00%,0.00%,0.00%,0.00%,92.50%
5115H715E32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120H641E20.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120H641E20.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120H669E20.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120H669E20.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,10.00%,0.00%,0.00%,0.00%,97.00%
5120H669E32.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120H741E32.4+BU1B4D28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,25.00%,0.00%,0.00%,0.00%,0.00%,75.00%
5120SH726T10.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH726T10.4+BU1B4D40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH726T15.2+BU1B4B45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH726T15.4+BU1B4D45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH726T20.2+BU1B4B50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH726T25.4+BU1B4B55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH726T30.4+BU1B4D60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T10.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T10.4+BU1B4D40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T12.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,25.00%,0.00%,0.00%,0.00%,0.00%,75.00%
5120SH741T15.2+BU1B4D45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T15.4+BU1B4D45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T20.2+BU1B4D50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,20.00%,0.00%,0.00%,0.00%,0.00%,80.00%
5120SH741T20.4+BU1B4D50K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T25.2+BU1B4D55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T25.4+BU1B4D55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5120SH741T30.2+BU1B4D60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,20.00%,0.00%,0.00%,0.00%,0.00%,80.00%
5120SH741T30.4+BU1B4D60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5130H715E32.4+BU1B4E28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5130SH715T12.4+BE2B4E40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5130SH715T15.2+BE2B4E45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5130SH715T20.2+BE2B4E50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,10.00%,0.00%,0.00%,0.00%,0.00%,90.00%
5130SH715T25.2+BE2B4E55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5130SH715T25.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5130SH715T30.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5135/5500-5500H38.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5450/5475-5500B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5450H601B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
5450H641E15.2+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
